current_balance,days_since,is_Auto & Transport,is_Education,is_Entertainment,is_Food & Dining,is_Health & Fitness,is_Pets,is_Taxes,is_Travel,is_Uncategorized,is_Utilities
25773.43,237,0,0,0,1,0,0,0,0,0,0
8952.06,343,0,1,0,0,0,0,0,0,0,0
48087.57,226,0,0,0,0,0,0,0,0,0,1
6874.98,182,0,0,0,0,1,0,0,0,0,0
14396.83,294,0,0,0,1,0,0,0,0,0,0
49168.38,210,1,0,0,0,0,0,0,0,0,0
28845.55,296,0,0,0,1,0,0,0,0,0,0
40185.27,335,0,0,0,0,1,0,0,0,0,0
16547.6,159,0,0,0,0,0,0,0,0,0,1
15952.11,133,1,0,0,0,0,0,0,0,0,0
3730.66,202,0,0,0,1,0,0,0,0,0,0
21958.36,30070,0,0,0,0,0,0,0,0,1,0
28319.46,110,0,0,0,0,0,0,1,0,0,0
34286.11,159,1,0,0,0,0,0,0,0,0,0
14121.36,229,0,0,1,0,0,0,0,0,0,0
9352.36,259,0,0,1,0,0,0,0,0,0,0
44198.46,30118,0,0,0,0,0,0,0,0,1,0
48797.98,21,0,0,0,0,0,0,0,0,0,1
45882.45,233,0,0,0,1,0,0,0,0,0,0
39451.22,8,0,0,0,1,0,0,0,0,0,0
37836.62,70,0,1,0,0,0,0,0,0,0,0
9393.83,10,0,0,0,0,0,1,0,0,0,0
47360.16,157,0,1,0,0,0,0,0,0,0,0
42946.27,30027,0,0,0,0,0,0,0,0,1,0
44509.09,30158,0,0,0,0,0,0,0,0,1,0
43367.43,298,0,0,0,0,1,0,0,0,0,0
36850.93,56,0,0,0,0,0,0,1,0,0,0
20031.43,219,0,0,0,0,0,1,0,0,0,0
44481.38,100,0,0,0,0,1,0,0,0,0,0
23183.99,236,0,0,0,0,0,0,0,0,0,1
28548.88,222,0,0,0,0,0,1,0,0,0,0
11149.3,263,0,0,1,0,0,0,0,0,0,0
45543.76,120,0,0,0,0,0,1,0,0,0,0
29089.29,64,0,0,0,0,0,1,0,0,0,0
25711.77,25,0,1,0,0,0,0,0,0,0,0
43308.41,30197,0,0,0,0,0,0,0,0,1,0
32812.41,31,0,0,0,0,0,1,0,0,0,0
27763.98,67,0,1,0,0,0,0,0,0,0,0
47983.13,80,0,0,0,0,0,0,1,0,0,0
40577.65,72,0,0,0,0,0,0,1,0,0,0
11297.88,30231,0,0,0,0,0,0,0,1,0,0
48037.81,107,0,0,1,0,0,0,0,0,0,0
29258.26,30108,0,0,0,0,0,0,0,0,1,0
46920.3,168,0,0,0,0,0,1,0,0,0,0
34370.77,350,0,0,0,1,0,0,0,0,0,0
24738.84,30112,0,0,0,0,0,0,0,1,0,0
15834.77,265,0,0,0,0,0,0,0,0,0,1
31514.2,331,0,0,0,1,0,0,0,0,0,0
36648.48,181,0,1,0,0,0,0,0,0,0,0
22527.7,233,0,1,0,0,0,0,0,0,0,0
41177.64,30097,0,0,0,0,0,0,0,0,1,0
45556.64,31,0,1,0,0,0,0,0,0,0,0
17744.21,158,0,0,0,1,0,0,0,0,0,0
36444.19,265,0,0,0,0,1,0,0,0,0,0
12453.84,230,0,1,0,0,0,0,0,0,0,0
35580.62,330,1,0,0,0,0,0,0,0,0,0
9782.39,329,0,1,0,0,0,0,0,0,0,0
35865.42,54,1,0,0,0,0,0,0,0,0,0
45367.56,255,0,0,0,0,0,1,0,0,0,0
9065.65,282,0,0,0,0,0,0,1,0,0,0
29130.09,138,0,0,0,0,1,0,0,0,0,0
8885.63,221,0,0,1,0,0,0,0,0,0,0
21332.9,153,0,0,0,0,0,0,0,0,0,1
21555.32,118,0,0,0,0,1,0,0,0,0,0
11647.88,160,0,0,1,0,0,0,0,0,0,0
18267.3,177,0,1,0,0,0,0,0,0,0,0
44223.23,213,0,0,1,0,0,0,0,0,0,0
43562.7,30112,0,0,0,0,0,0,0,0,1,0
48954.25,139,0,1,0,0,0,0,0,0,0,0
43305.77,30155,0,0,0,0,0,0,0,0,1,0
30016.93,131,0,0,0,1,0,0,0,0,0,0
26743.9,359,0,1,0,0,0,0,0,0,0,0
3207.89,115,1,0,0,0,0,0,0,0,0,0
29143.58,311,0,0,0,0,0,0,1,0,0,0
24370.56,82,1,0,0,0,0,0,0,0,0,0
11117.82,61,0,0,0,0,0,0,0,1,0,0
18147.13,362,0,0,0,0,0,0,0,1,0,0
6067.21,46,0,0,0,0,0,0,0,0,0,1
6010.71,160,0,0,1,0,0,0,0,0,0,0
26114.27,338,0,0,0,0,0,0,1,0,0,0
42084.5,364,0,1,0,0,0,0,0,0,0,0
25359.59,20,0,0,0,0,0,0,1,0,0,0
6323.27,28,0,1,0,0,0,0,0,0,0,0
26015.84,235,0,0,1,0,0,0,0,0,0,0
17553.81,238,0,0,0,0,0,1,0,0,0,0
35725.05,20,0,0,1,0,0,0,0,0,0,0
49031.51,140,0,0,0,0,1,0,0,0,0,0
11016.18,30279,0,0,0,0,0,0,0,0,1,0
6518.25,138,1,0,0,0,0,0,0,0,0,0
12354.39,187,0,0,0,0,0,0,0,1,0,0
44444.91,126,0,0,1,0,0,0,0,0,0,0
6260.13,280,0,1,0,0,0,0,0,0,0,0
7252.16,30328,0,0,0,0,0,0,1,0,0,0
37457.43,162,0,0,0,0,0,0,0,1,0,0
38480.32,173,0,1,0,0,0,0,0,0,0,0
18376.6,124,0,1,0,0,0,0,0,0,0,0
22286.29,30028,0,0,0,0,0,0,0,0,1,0
38683.49,30091,0,0,0,0,0,0,0,0,1,0
8673.1,20,0,0,0,0,0,0,0,0,0,1
27991.69,63,0,0,0,0,0,0,0,0,0,1
22348.78,23,0,1,0,0,0,0,0,0,0,0
24329.71,309,0,1,0,0,0,0,0,0,0,0
23833.72,83,0,0,0,0,1,0,0,0,0,0
36561.71,99,0,0,1,0,0,0,0,0,0,0
43679.71,213,0,0,0,0,0,0,0,1,0,0
47497.13,273,0,1,0,0,0,0,0,0,0,0
40180.6,148,0,0,0,0,0,1,0,0,0,0
8941.67,207,0,0,0,0,0,1,0,0,0,0
49504.36,219,0,0,0,0,1,0,0,0,0,0
48994.55,170,0,0,0,0,0,0,0,0,0,1
11228.51,185,0,0,0,0,0,0,0,0,0,1
9699.01,30262,0,0,0,0,0,0,0,0,1,0
17572.74,123,0,0,0,0,0,0,0,0,0,1
8339.59,227,0,0,0,1,0,0,0,0,0,0
15295.96,16,0,0,0,0,1,0,0,0,0,0
35815.4,279,0,0,0,0,0,0,0,0,0,1
35265.45,347,1,0,0,0,0,0,0,0,0,0
34411.4,30019,0,0,0,0,0,0,0,1,0,0
6901.55,56,1,0,0,0,0,0,0,0,0,0
35835.5,291,0,1,0,0,0,0,0,0,0,0
30281.22,347,0,0,1,0,0,0,0,0,0,0
6645.92,83,0,0,0,0,0,0,1,0,0,0
6289.85,35,0,0,0,1,0,0,0,0,0,0
19928.17,168,0,0,1,0,0,0,0,0,0,0
46658.07,259,0,0,0,0,1,0,0,0,0,0
45020.58,183,0,1,0,0,0,0,0,0,0,0
17319.24,184,0,0,0,1,0,0,0,0,0,0
18278.66,239,0,0,0,0,0,0,1,0,0,0
19463.17,70,0,0,0,0,0,1,0,0,0,0
38680.6,45,0,0,1,0,0,0,0,0,0,0
30071.33,62,1,0,0,0,0,0,0,0,0,0
39902.12,30117,0,0,0,0,0,0,1,0,0,0
4181.38,30171,0,0,0,0,0,0,0,0,1,0
3504.91,95,0,0,0,0,0,0,1,0,0,0
34605.75,291,0,0,0,0,0,0,1,0,0,0
27653.66,263,0,0,1,0,0,0,0,0,0,0
14115.16,49,0,0,0,0,1,0,0,0,0,0
49288.68,361,1,0,0,0,0,0,0,0,0,0
41773.43,109,0,0,0,1,0,0,0,0,0,0
43808.59,311,0,0,1,0,0,0,0,0,0,0
44551.45,30317,0,0,0,0,0,0,0,0,1,0
48724.61,231,0,0,0,0,0,0,0,0,0,1
48323.92,74,0,1,0,0,0,0,0,0,0,0
47753.22,362,0,0,0,0,1,0,0,0,0,0
28024.4,135,0,0,0,0,1,0,0,0,0,0
13717.37,53,1,0,0,0,0,0,0,0,0,0
1195.27,30127,0,0,0,0,0,0,0,1,0,0
1095.05,274,0,1,0,0,0,0,0,0,0,0
28195.36,30016,0,0,0,0,0,0,0,0,1,0
31241.16,30049,0,0,0,0,0,1,0,0,0,0
41240.09,71,0,0,0,0,0,0,0,0,0,1
46012.27,30119,0,0,0,0,0,1,0,0,0,0
23140.14,87,0,0,0,0,0,0,0,0,0,1
47086.4,45,0,0,0,0,0,0,0,0,0,1
48952.7,232,0,1,0,0,0,0,0,0,0,0
44189.35,173,0,0,0,1,0,0,0,0,0,0
39459.03,85,0,0,0,1,0,0,0,0,0,0
14246.49,113,0,1,0,0,0,0,0,0,0,0
19707.81,294,0,0,0,0,0,1,0,0,0,0
3838.34,169,0,0,0,0,0,0,0,1,0,0
25537.68,65,0,0,0,0,1,0,0,0,0,0
33829.17,281,0,0,0,0,0,0,0,0,0,1
12673.47,268,0,0,0,0,1,0,0,0,0,0
48663.83,72,1,0,0,0,0,0,0,0,0,0
18426.47,282,1,0,0,0,0,0,0,0,0,0
5732.87,108,0,0,0,0,0,1,0,0,0,0
45838.38,249,0,1,0,0,0,0,0,0,0,0
6162.69,91,0,1,0,0,0,0,0,0,0,0
45745.75,46,0,0,0,0,0,0,0,0,0,1
4719.31,292,0,0,0,0,0,0,1,0,0,0
44470.57,228,0,0,0,0,1,0,0,0,0,0
37867.79,219,0,0,0,0,0,0,0,1,0,0
48096.24,243,0,0,1,0,0,0,0,0,0,0
39072.44,329,0,0,0,0,0,1,0,0,0,0
30090.34,19,0,0,0,0,0,1,0,0,0,0
19494.74,93,0,0,1,0,0,0,0,0,0,0
22658.4,30284,0,0,0,0,0,0,0,1,0,0
49174.3,124,0,1,0,0,0,0,0,0,0,0
8989.19,226,0,0,0,0,0,0,1,0,0,0
36938.79,303,0,0,0,0,0,0,0,0,0,1
19794.18,110,0,0,0,0,0,0,0,0,1,0
48331.13,83,0,1,0,0,0,0,0,0,0,0
45231.92,30246,0,0,0,0,0,0,0,1,0,0
36894.99,226,0,0,0,0,0,0,0,0,1,0
5120.84,235,0,1,0,0,0,0,0,0,0,0
41254.57,127,0,0,0,1,0,0,0,0,0,0
18013.72,30074,0,0,0,0,0,0,0,0,1,0
5179.86,130,0,0,0,1,0,0,0,0,0,0
6157.77,30335,0,0,0,0,0,0,0,0,1,0
19036.9,326,0,0,0,0,0,1,0,0,0,0
34741.29,30171,0,0,0,0,0,0,1,0,0,0
3546.88,19,0,0,1,0,0,0,0,0,0,0
13298.6,30273,0,0,0,0,0,0,0,0,1,0
31419.25,30258,0,0,0,0,0,0,0,1,0,0
31923.9,79,0,0,0,0,1,0,0,0,0,0
28814.03,279,1,0,0,0,0,0,0,0,0,0
22539.79,282,0,0,1,0,0,0,0,0,0,0
29108.16,294,0,0,0,0,0,0,1,0,0,0
29547.75,30176,0,0,0,0,0,0,0,0,1,0
39823.48,225,0,0,0,0,0,0,0,1,0,0
25532.09,30038,0,0,0,0,0,0,0,1,0,0
47229.02,82,1,0,0,0,0,0,0,0,0,0
46089.96,30137,0,0,0,0,0,0,0,1,0,0
17162.43,230,1,0,0,0,0,0,0,0,0,0
45114.76,241,0,0,0,0,0,1,0,0,0,0
22130.25,351,0,0,0,1,0,0,0,0,0,0
26600.67,23,0,0,0,0,1,0,0,0,0,0
49759.07,91,0,1,0,0,0,0,0,0,0,0
40197.96,205,0,0,0,1,0,0,0,0,0,0
11143.32,146,0,0,0,0,0,1,0,0,0,0
25862.59,189,0,0,1,0,0,0,0,0,0,0
8060.76,140,0,0,0,0,0,0,0,0,1,0
14733.36,241,0,0,0,0,0,1,0,0,0,0
17569.64,174,1,0,0,0,0,0,0,0,0,0
1736.14,68,0,0,1,0,0,0,0,0,0,0
22037.47,157,0,0,0,0,0,0,1,0,0,0
32944.36,22,0,0,0,0,0,1,0,0,0,0
1973.38,309,0,0,0,0,0,0,0,0,0,1
20888.38,290,1,0,0,0,0,0,0,0,0,0
9548.49,193,0,0,0,0,0,1,0,0,0,0
4591.67,30327,0,0,0,0,0,0,0,0,1,0
11942.6,285,0,0,0,0,0,1,0,0,0,0
6003.5,30057,0,0,0,0,0,0,0,0,1,0
28876.75,235,0,0,0,0,0,0,1,0,0,0
46370.18,136,0,0,0,0,0,0,0,1,0,0
34860.55,291,0,0,0,0,0,0,1,0,0,0
46283.67,137,0,0,0,0,0,1,0,0,0,0
45439.05,36,0,0,0,1,0,0,0,0,0,0
29049.22,240,0,0,0,1,0,0,0,0,0,0
40680.58,37,0,0,0,0,0,1,0,0,0,0
7428.31,104,0,0,0,1,0,0,0,0,0,0
6970.17,99,1,0,0,0,0,0,0,0,0,0
19552.11,321,1,0,0,0,0,0,0,0,0,0
43852.35,336,1,0,0,0,0,0,0,0,0,0
22070.22,363,0,0,0,1,0,0,0,0,0,0
47932.87,119,0,0,1,0,0,0,0,0,0,0
24565.54,55,0,0,0,1,0,0,0,0,0,0
42312.3,64,0,1,0,0,0,0,0,0,0,0
881.0,175,0,1,0,0,0,0,0,0,0,0
40050.14,232,0,0,0,0,0,1,0,0,0,0
31305.45,30310,0,0,0,0,0,0,0,0,1,0
30773.84,197,0,0,0,1,0,0,0,0,0,0
45851.21,146,0,1,0,0,0,0,0,0,0,0
15651.19,262,0,0,0,0,0,0,1,0,0,0
12113.81,253,0,0,0,0,1,0,0,0,0,0
23324.55,8,0,0,0,0,0,1,0,0,0,0
36467.28,280,0,0,0,0,0,1,0,0,0,0
15028.19,77,0,0,1,0,0,0,0,0,0,0
7794.52,162,0,1,0,0,0,0,0,0,0,0
10320.44,30313,0,0,0,0,0,0,1,0,0,0
48020.71,24,0,0,0,0,0,0,1,0,0,0
10545.83,30150,0,0,0,0,0,0,0,0,1,0
5530.53,281,0,1,0,0,0,0,0,0,0,0
1590.28,361,0,0,0,0,0,0,1,0,0,0
32983.5,220,0,0,0,1,0,0,0,0,0,0
20517.37,30078,0,0,0,0,0,0,0,0,1,0
19915.52,243,0,0,0,0,0,0,0,0,1,0
2280.14,104,0,1,0,0,0,0,0,0,0,0
48833.03,229,0,0,0,0,0,1,0,0,0,0
24867.57,55,0,0,0,0,0,0,0,0,0,1
10142.04,220,0,0,0,0,0,0,0,1,0,0
28614.38,30128,0,0,0,0,0,0,0,0,1,0
22658.7,2,0,0,0,0,0,0,0,0,0,1
43925.6,208,0,1,0,0,0,0,0,0,0,0
2140.13,211,0,1,0,0,0,0,0,0,0,0
30885.31,30181,0,0,0,0,0,0,0,1,0,0
46924.76,29,0,1,0,0,0,0,0,0,0,0
10344.42,347,0,0,0,0,0,0,0,0,0,1
47887.23,196,0,0,0,1,0,0,0,0,0,0
8970.36,186,0,0,0,0,0,0,0,0,0,1
20376.32,274,0,0,0,1,0,0,0,0,0,0
4223.21,55,0,0,0,0,1,0,0,0,0,0
863.05,211,0,0,0,1,0,0,0,0,0,0
47256.88,96,0,0,1,0,0,0,0,0,0,0
44936.31,326,0,0,0,0,0,0,1,0,0,0
21336.77,99,0,0,0,0,0,0,0,0,0,1
33462.89,30259,0,0,0,0,0,0,0,0,1,0
15566.64,75,0,0,0,1,0,0,0,0,0,0
1865.03,30083,0,0,0,0,0,0,0,0,1,0
987.82,30118,0,0,0,0,0,0,1,0,0,0
35417.72,212,0,0,0,0,1,0,0,0,0,0
8861.76,252,0,0,1,0,0,0,0,0,0,0
18728.98,29,0,0,0,0,0,0,0,0,0,1
17849.73,173,0,0,1,0,0,0,0,0,0,0
47315.85,30252,0,0,0,0,0,0,1,0,0,0
44773.18,241,0,0,0,0,0,0,1,0,0,0
5493.27,277,0,0,0,0,1,0,0,0,0,0
28647.42,37,0,1,0,0,0,0,0,0,0,0
32043.62,30237,0,0,0,0,0,0,0,0,1,0
23297.91,166,1,0,0,0,0,0,0,0,0,0
30073.34,30211,0,0,0,0,0,0,0,0,1,0
17683.63,30351,0,0,0,0,0,0,0,0,1,0
29021.49,111,0,0,0,0,0,0,0,1,0,0
15588.54,30133,0,0,0,0,0,0,0,0,1,0
47150.59,30133,0,0,0,0,0,0,0,1,0,0
11385.73,341,0,0,1,0,0,0,0,0,0,0
44838.0,57,1,0,0,0,0,0,0,0,0,0
47147.77,176,0,0,1,0,0,0,0,0,0,0
1601.86,302,0,1,0,0,0,0,0,0,0,0
35123.89,201,0,0,0,0,1,0,0,0,0,0
18763.27,286,0,0,0,1,0,0,0,0,0,0
14441.23,30024,0,0,0,0,0,0,0,0,1,0
8080.83,254,0,1,0,0,0,0,0,0,0,0
9860.1,30214,0,0,0,0,0,0,0,1,0,0
29697.91,112,0,1,0,0,0,0,0,0,0,0
19347.64,19,0,0,0,0,0,0,1,0,0,0
5173.57,30056,0,0,0,0,0,0,0,1,0,0
43089.24,30225,0,0,0,0,0,0,0,0,1,0
900.83,325,0,0,0,0,1,0,0,0,0,0
2454.44,93,0,0,0,0,1,0,0,0,0,0
24620.78,266,0,0,0,0,0,0,0,1,0,0
2945.43,322,0,0,1,0,0,0,0,0,0,0
30230.03,30216,0,0,0,0,0,1,0,0,0,0
44409.71,350,0,0,0,1,0,0,0,0,0,0
27698.6,202,0,0,0,0,1,0,0,0,0,0
4313.31,265,1,0,0,0,0,0,0,0,0,0
31655.38,116,0,0,1,0,0,0,0,0,0,0
47282.81,261,1,0,0,0,0,0,0,0,0,0
15482.21,215,1,0,0,0,0,0,0,0,0,0
5634.15,176,0,0,0,0,0,0,0,0,0,1
30440.1,30229,0,0,0,0,0,0,0,0,1,0
20787.45,243,0,0,1,0,0,0,0,0,0,0
21589.12,263,0,0,0,0,0,0,0,1,0,0
47255.88,138,0,1,0,0,0,0,0,0,0,0
8431.81,303,0,1,0,0,0,0,0,0,0,0
2003.03,111,0,0,0,0,0,0,0,0,0,1
34839.11,277,0,0,0,0,1,0,0,0,0,0
28197.31,157,1,0,0,0,0,0,0,0,0,0
32255.28,197,0,0,0,0,0,0,1,0,0,0
27240.1,249,0,0,0,0,0,0,1,0,0,0
31902.82,279,0,0,1,0,0,0,0,0,0,0
12643.37,180,0,0,1,0,0,0,0,0,0,0
6936.9,266,0,0,1,0,0,0,0,0,0,0
21207.54,18,0,0,0,0,1,0,0,0,0,0
3615.85,255,0,0,0,0,0,1,0,0,0,0
16330.14,315,0,0,0,0,0,0,0,0,0,1
26947.53,71,0,0,0,0,0,0,0,0,0,1
7708.08,79,0,1,0,0,0,0,0,0,0,0
11459.25,17,0,0,0,0,0,1,0,0,0,0
32709.39,316,0,0,0,0,0,0,0,0,0,1
10395.41,242,0,0,0,0,0,1,0,0,0,0
25008.46,20,0,0,0,0,0,1,0,0,0,0
45126.13,299,0,0,0,0,1,0,0,0,0,0
1012.43,281,0,1,0,0,0,0,0,0,0,0
10988.6,283,0,0,0,0,0,0,0,0,0,1
48912.43,30009,0,0,0,0,0,0,1,0,0,0
29337.63,183,0,0,0,1,0,0,0,0,0,0
20143.29,320,0,0,0,0,0,0,1,0,0,0
41162.48,3,1,0,0,0,0,0,0,0,0,0
6639.84,186,0,0,0,0,0,0,0,0,1,0
20991.53,332,0,0,0,0,1,0,0,0,0,0
39478.22,340,1,0,0,0,0,0,0,0,0,0
48225.76,231,0,1,0,0,0,0,0,0,0,0
23769.87,30344,0,0,0,0,0,0,0,0,1,0
48516.97,311,0,0,0,0,0,0,1,0,0,0
41771.4,30196,0,0,0,0,0,0,0,0,1,0
1646.76,198,1,0,0,0,0,0,0,0,0,0
45069.64,30074,0,0,0,0,0,0,0,0,1,0
1436.98,30094,0,0,0,0,0,0,0,1,0,0
9828.32,305,0,0,0,0,0,0,1,0,0,0
8515.24,0,0,1,0,0,0,0,0,0,0,0
47247.05,312,0,0,0,0,0,1,0,0,0,0
14447.68,20,1,0,0,0,0,0,0,0,0,0
9256.36,30150,0,0,0,0,0,0,0,0,1,0
9625.85,332,0,1,0,0,0,0,0,0,0,0
7468.97,317,0,0,0,0,1,0,0,0,0,0
45106.46,307,0,0,0,1,0,0,0,0,0,0
1463.11,162,1,0,0,0,0,0,0,0,0,0
12618.08,342,0,0,0,0,0,1,0,0,0,0
38985.58,248,0,0,0,1,0,0,0,0,0,0
9655.51,267,1,0,0,0,0,0,0,0,0,0
35490.01,299,0,0,0,0,1,0,0,0,0,0
12139.91,31,0,0,1,0,0,0,0,0,0,0
5455.63,296,0,0,0,0,0,1,0,0,0,0
5324.82,0,0,0,0,0,1,0,0,0,0,0
32087.16,94,0,0,0,0,0,1,0,0,0,0
20769.67,53,0,1,0,0,0,0,0,0,0,0
18183.41,256,0,0,0,1,0,0,0,0,0,0
20652.83,289,0,0,0,0,0,0,0,0,0,1
24104.74,30040,0,0,0,0,0,0,0,0,1,0
2498.1,105,0,1,0,0,0,0,0,0,0,0
9062.24,300,1,0,0,0,0,0,0,0,0,0
1340.69,155,0,0,0,0,1,0,0,0,0,0
42874.38,324,0,0,0,0,0,1,0,0,0,0
11529.97,263,0,1,0,0,0,0,0,0,0,0
36549.03,264,1,0,0,0,0,0,0,0,0,0
27435.06,179,0,0,0,0,1,0,0,0,0,0
7584.52,101,0,0,0,0,0,0,0,0,1,0
27866.62,151,0,0,0,0,0,0,0,0,1,0
17668.08,47,0,1,0,0,0,0,0,0,0,0
44745.36,267,0,0,0,0,0,1,0,0,0,0
43738.57,30119,0,0,0,0,0,0,0,0,1,0
10430.28,120,0,0,0,0,0,0,1,0,0,0
20767.4,31,0,1,0,0,0,0,0,0,0,0
34603.75,134,0,1,0,0,0,0,0,0,0,0
48257.63,30238,0,0,0,0,0,0,0,0,1,0
36668.01,16,0,0,0,0,1,0,0,0,0,0
20715.93,9,0,1,0,0,0,0,0,0,0,0
32573.94,300,0,0,1,0,0,0,0,0,0,0
30540.93,113,0,0,0,0,0,0,1,0,0,0
34680.43,138,0,0,0,1,0,0,0,0,0,0
17171.57,217,0,0,0,0,0,0,0,1,0,0
38336.19,166,0,0,0,0,1,0,0,0,0,0
21554.25,70,0,0,0,0,1,0,0,0,0,0
7351.5,144,0,0,1,0,0,0,0,0,0,0
37649.97,245,0,0,0,0,1,0,0,0,0,0
26211.83,249,0,0,0,0,0,0,0,1,0,0
19309.79,221,0,0,0,0,0,0,0,0,0,1
7242.61,293,0,0,0,0,0,0,1,0,0,0
30344.43,254,1,0,0,0,0,0,0,0,0,0
12757.77,347,0,0,1,0,0,0,0,0,0,0
46868.13,216,0,0,0,0,0,1,0,0,0,0
37830.48,97,0,0,0,1,0,0,0,0,0,0
33541.75,149,0,0,0,1,0,0,0,0,0,0
15839.55,308,0,0,0,0,0,0,1,0,0,0
38429.82,222,0,0,0,0,0,1,0,0,0,0
9688.44,177,1,0,0,0,0,0,0,0,0,0
42485.83,262,0,0,0,0,1,0,0,0,0,0
15109.28,349,0,1,0,0,0,0,0,0,0,0
1799.18,99,0,0,1,0,0,0,0,0,0,0
34286.35,95,1,0,0,0,0,0,0,0,0,0
19372.08,30025,0,0,0,0,0,0,0,0,1,0
28072.32,190,0,1,0,0,0,0,0,0,0,0
47512.56,60,0,0,0,0,0,0,0,0,0,1
39766.27,261,1,0,0,0,0,0,0,0,0,0
33664.9,38,0,0,0,0,1,0,0,0,0,0
30251.55,259,0,0,0,0,0,1,0,0,0,0
44057.93,26,0,0,0,0,0,0,0,0,0,1
7744.88,202,0,0,0,0,0,1,0,0,0,0
31882.66,158,0,0,0,0,1,0,0,0,0,0
21430.13,264,0,0,0,0,0,1,0,0,0,0
10544.52,94,1,0,0,0,0,0,0,0,0,0
2233.15,239,0,1,0,0,0,0,0,0,0,0
46720.02,270,0,0,0,0,0,0,0,1,0,0
9566.96,215,1,0,0,0,0,0,0,0,0,0
23711.0,360,0,1,0,0,0,0,0,0,0,0
21749.46,107,0,0,0,0,0,0,0,1,0,0
11218.92,245,0,0,0,0,0,0,0,0,0,1
24849.98,263,1,0,0,0,0,0,0,0,0,0
28276.18,198,0,0,0,0,0,0,0,1,0,0
35550.98,30153,0,0,0,0,0,0,0,0,1,0
43427.21,315,0,0,0,0,0,0,0,0,0,1
32686.0,221,0,0,0,0,0,0,0,1,0,0
24454.65,269,0,1,0,0,0,0,0,0,0,0
8966.32,85,0,0,0,0,0,0,0,0,0,1
31241.86,319,0,0,0,0,1,0,0,0,0,0
8723.3,30316,0,0,0,0,0,0,0,1,0,0
11351.04,30037,0,0,0,0,0,0,0,1,0,0
23345.29,17,0,0,0,0,0,1,0,0,0,0
715.36,14,0,0,0,0,0,0,0,1,0,0
40751.36,30362,0,0,0,0,0,0,0,0,1,0
12980.7,54,0,0,1,0,0,0,0,0,0,0
32795.87,219,0,0,0,0,0,1,0,0,0,0
16120.94,248,0,0,0,0,0,1,0,0,0,0
3526.14,30354,0,0,0,0,0,0,0,0,1,0
42556.64,343,0,0,1,0,0,0,0,0,0,0
36578.77,59,0,0,0,0,1,0,0,0,0,0
48629.48,214,0,0,0,0,0,1,0,0,0,0
46741.74,131,0,0,1,0,0,0,0,0,0,0
1201.88,203,0,1,0,0,0,0,0,0,0,0
48352.25,133,0,0,0,0,0,0,0,0,0,1
21067.85,235,0,0,0,0,0,0,0,0,0,1
1948.51,246,0,0,1,0,0,0,0,0,0,0
15344.66,42,0,0,0,0,0,0,0,0,0,1
35142.34,210,0,0,0,1,0,0,0,0,0,0
34320.54,30325,0,0,0,0,0,0,0,0,1,0
42265.59,163,0,1,0,0,0,0,0,0,0,0
4418.91,202,0,0,0,0,0,0,1,0,0,0
36720.25,84,0,0,1,0,0,0,0,0,0,0
10236.99,30012,0,0,0,0,0,0,0,0,1,0
49367.23,4,1,0,0,0,0,0,0,0,0,0
1477.64,30161,0,0,0,0,0,0,0,0,1,0
45085.97,110,0,0,0,0,0,0,0,0,0,1
22176.01,241,0,0,0,0,1,0,0,0,0,0
11109.46,30140,0,0,0,0,0,0,0,0,1,0
47071.28,250,0,0,0,0,1,0,0,0,0,0
45802.43,16,0,0,1,0,0,0,0,0,0,0
46339.44,50,0,0,0,1,0,0,0,0,0,0
47412.66,30101,0,0,0,0,0,0,0,0,1,0
39854.2,254,0,1,0,0,0,0,0,0,0,0
38049.38,244,0,0,0,1,0,0,0,0,0,0
2033.6,91,1,0,0,0,0,0,0,0,0,0
4538.79,345,0,0,0,0,1,0,0,0,0,0
18987.23,227,0,0,0,0,1,0,0,0,0,0
36708.11,30234,0,0,0,0,0,0,0,1,0,0
32470.86,259,0,1,0,0,0,0,0,0,0,0
38127.59,30011,0,0,0,0,0,0,0,1,0,0
27000.08,28,0,0,0,1,0,0,0,0,0,0
29522.33,305,0,0,1,0,0,0,0,0,0,0
39864.98,30216,0,0,0,0,0,0,0,1,0,0
49075.18,355,1,0,0,0,0,0,0,0,0,0
2695.23,60,0,0,0,0,0,0,1,0,0,0
45289.76,286,0,0,0,0,0,0,1,0,0,0
28092.32,30103,0,0,0,0,0,0,1,0,0,0
20867.02,334,0,0,1,0,0,0,0,0,0,0
21684.8,87,0,1,0,0,0,0,0,0,0,0
23575.82,207,0,0,0,0,0,0,0,0,0,1
49001.05,68,0,0,1,0,0,0,0,0,0,0
38179.26,214,0,1,0,0,0,0,0,0,0,0
15511.89,334,0,1,0,0,0,0,0,0,0,0
32508.46,2,0,1,0,0,0,0,0,0,0,0
25666.94,166,0,0,0,0,0,0,0,0,0,1
25118.27,207,0,0,0,1,0,0,0,0,0,0
23096.7,30254,0,0,0,0,0,0,0,1,0,0
39422.31,34,0,0,0,0,0,0,0,0,0,1
26488.3,250,0,0,1,0,0,0,0,0,0,0
14504.87,229,0,0,0,0,0,0,0,0,0,1
7065.75,4,0,0,0,1,0,0,0,0,0,0
1759.75,158,0,0,0,0,0,0,0,1,0,0
17889.8,232,0,0,0,0,0,0,0,0,0,1
5586.39,191,0,0,0,0,1,0,0,0,0,0
14931.42,345,0,1,0,0,0,0,0,0,0,0
