customer_id,transaction_id,trans_time_stamp,current_balance,days_since,is_Auto & Transport,is_Education,is_Entertainment,is_Food & Dining,is_Health & Fitness,is_Pets,is_Taxes,is_Travel,is_Uncategorized,is_Utilities,is_disputed
1022,9647,2023-11-07 14:51:28.412415,42901.53,55,0,0,0,0,1,0,0,0,0,0,0
1039,4494,2024-03-05 14:51:28.412415,5032.22,30174,0,0,0,0,0,0,0,0,1,0,1
1047,4847,2023-09-14 14:51:28.412415,11034.55,1,0,0,0,0,0,0,0,0,0,1,0
1013,7282,2024-02-28 14:51:28.412415,11667.99,168,0,0,0,0,0,0,0,0,0,1,0
1054,9248,2023-11-10 14:51:28.412415,41244.35,58,0,0,0,1,0,0,0,0,0,0,0
1021,6806,2024-05-21 14:51:28.412415,33199.34,251,1,0,0,0,0,0,0,0,0,0,0
1051,4626,2023-09-18 14:51:28.412415,8177.59,5,0,1,0,0,0,0,0,0,0,0,0
1022,6217,2024-06-03 14:51:28.412415,17851.77,30264,0,0,0,0,0,0,0,1,0,0,1
1046,2460,2024-02-22 14:51:28.412415,41595.67,162,0,0,0,0,0,0,0,0,0,1,0
1061,37,2024-01-25 14:51:28.412415,16924.29,134,0,0,0,0,1,0,0,0,0,0,0
1068,812,2024-08-06 14:51:28.412415,30766.3,328,0,0,0,0,0,0,0,0,0,1,0
1051,9144,2024-03-26 14:51:28.412415,27120.62,195,0,0,0,0,0,0,0,0,0,1,0
1021,1117,2024-02-18 14:51:28.412415,5255.96,158,1,0,0,0,0,0,0,0,0,0,0
1067,3744,2024-04-12 14:51:28.412415,47125.0,212,0,0,0,0,0,0,0,1,0,0,0
1034,4448,2023-11-11 14:51:28.412415,3318.81,59,1,0,0,0,0,0,0,0,0,0,0
1085,6558,2023-09-30 14:51:28.412415,3570.31,17,1,0,0,0,0,0,0,0,0,0,0
1000,2249,2024-03-17 14:51:28.412415,23824.09,30186,0,0,0,0,0,0,0,1,0,0,1
1007,2841,2024-08-15 14:51:28.412415,804.0,337,1,0,0,0,0,0,0,0,0,0,0
1066,1769,2024-03-11 14:51:28.412415,8069.8,180,0,0,0,0,0,0,0,0,0,1,0
1002,7839,2023-12-06 14:51:28.412415,35788.87,84,0,0,0,0,0,0,0,1,0,0,0
1037,7228,2023-10-25 14:51:28.412415,37934.38,42,0,0,0,0,0,1,0,0,0,0,0
1044,696,2024-01-11 14:51:28.412415,30283.76,120,0,0,0,1,0,0,0,0,0,0,0
1048,4835,2023-11-19 14:51:28.412415,29905.89,67,0,0,0,0,1,0,0,0,0,0,0
1062,6924,2024-06-03 14:51:28.412415,10268.39,264,0,0,0,0,0,0,0,0,0,1,0
1006,8685,2024-04-25 14:51:28.412415,451.59,225,0,0,0,1,0,0,0,0,0,0,0
1025,1272,2024-09-11 14:51:28.412415,25851.29,30364,0,0,0,0,0,0,0,0,1,0,1
1010,4360,2023-12-15 14:51:28.412415,5190.75,93,1,0,0,0,0,0,0,0,0,0,0
1030,5549,2023-12-29 14:51:28.412415,16781.4,107,0,0,0,0,0,0,0,0,0,1,0
1018,4673,2024-05-07 14:51:28.412415,25773.43,237,0,0,0,1,0,0,0,0,0,0,0
1099,7513,2024-08-21 14:51:28.412415,8952.06,343,0,1,0,0,0,0,0,0,0,0,0
1030,6711,2024-04-26 14:51:28.412415,48087.57,226,0,0,0,0,0,0,0,0,0,1,0
1049,9434,2024-03-13 14:51:28.412415,6874.98,182,0,0,0,0,1,0,0,0,0,0,0
1064,1489,2024-07-03 14:51:28.412415,14396.83,294,0,0,0,1,0,0,0,0,0,0,0
1010,3838,2024-04-10 14:51:28.412415,49168.38,210,1,0,0,0,0,0,0,0,0,0,0
1076,2297,2024-07-05 14:51:28.412415,28845.55,296,0,0,0,1,0,0,0,0,0,0,0
1038,1892,2024-08-13 14:51:28.412415,40185.27,335,0,0,0,0,1,0,0,0,0,0,0
1014,3239,2024-02-19 14:51:28.412415,16547.6,159,0,0,0,0,0,0,0,0,0,1,0
1076,9435,2024-01-24 14:51:28.412415,15952.11,133,1,0,0,0,0,0,0,0,0,0,0
1027,2162,2024-04-02 14:51:28.412415,3730.66,202,0,0,0,1,0,0,0,0,0,0,0
1079,2369,2023-11-22 14:51:28.412415,21958.36,30070,0,0,0,0,0,0,0,0,1,0,1
1048,6955,2024-01-01 14:51:28.412415,28319.46,110,0,0,0,0,0,0,1,0,0,0,0
1001,8635,2024-02-19 14:51:28.412415,34286.11,159,1,0,0,0,0,0,0,0,0,0,0
1035,4932,2024-04-29 14:51:28.412415,14121.36,229,0,0,1,0,0,0,0,0,0,0,0
1095,8535,2024-05-29 14:51:28.412415,9352.36,259,0,0,1,0,0,0,0,0,0,0,0
1097,1884,2024-01-09 14:51:28.412415,44198.46,30118,0,0,0,0,0,0,0,0,1,0,1
1021,9793,2023-10-04 14:51:28.412415,48797.98,21,0,0,0,0,0,0,0,0,0,1,0
1026,5828,2024-05-03 14:51:28.412415,45882.45,233,0,0,0,1,0,0,0,0,0,0,0
1086,6511,2023-09-21 14:51:28.412415,39451.22,8,0,0,0,1,0,0,0,0,0,0,0
1003,2991,2023-11-22 14:51:28.412415,37836.62,70,0,1,0,0,0,0,0,0,0,0,0
1028,2214,2023-09-23 14:51:28.412415,9393.83,10,0,0,0,0,0,1,0,0,0,0,0
1057,3195,2024-02-17 14:51:28.412415,47360.16,157,0,1,0,0,0,0,0,0,0,0,0
1032,121,2023-10-10 14:51:28.412415,42946.27,30027,0,0,0,0,0,0,0,0,1,0,1
1033,9117,2024-02-18 14:51:28.412415,44509.09,30158,0,0,0,0,0,0,0,0,1,0,1
1013,7039,2024-07-07 14:51:28.412415,43367.43,298,0,0,0,0,1,0,0,0,0,0,0
1070,3545,2023-11-08 14:51:28.412415,36850.93,56,0,0,0,0,0,0,1,0,0,0,0
1072,9155,2024-04-19 14:51:28.412415,20031.43,219,0,0,0,0,0,1,0,0,0,0,0
1058,8926,2023-12-22 14:51:28.412415,44481.38,100,0,0,0,0,1,0,0,0,0,0,0
1029,5335,2024-05-06 14:51:28.412415,23183.99,236,0,0,0,0,0,0,0,0,0,1,0
1093,1342,2024-04-22 14:51:28.412415,28548.88,222,0,0,0,0,0,1,0,0,0,0,0
1086,6477,2024-06-02 14:51:28.412415,11149.3,263,0,0,1,0,0,0,0,0,0,0,0
1034,1380,2024-01-11 14:51:28.412415,45543.76,120,0,0,0,0,0,1,0,0,0,0,0
1035,6874,2023-11-16 14:51:28.412415,29089.29,64,0,0,0,0,0,1,0,0,0,0,0
1025,3332,2023-10-08 14:51:28.412415,25711.77,25,0,1,0,0,0,0,0,0,0,0,0
1001,9086,2024-03-28 14:51:28.412415,43308.41,30197,0,0,0,0,0,0,0,0,1,0,1
1016,7201,2023-10-14 14:51:28.412415,32812.41,31,0,0,0,0,0,1,0,0,0,0,0
1026,8434,2023-11-19 14:51:28.412415,27763.98,67,0,1,0,0,0,0,0,0,0,0,0
1079,9780,2023-12-02 14:51:28.412415,47983.13,80,0,0,0,0,0,0,1,0,0,0,0
1058,4820,2023-11-24 14:51:28.412415,40577.65,72,0,0,0,0,0,0,1,0,0,0,0
1067,9060,2024-05-01 14:51:28.412415,11297.88,30231,0,0,0,0,0,0,0,1,0,0,1
1090,7013,2023-12-29 14:51:28.412415,48037.81,107,0,0,1,0,0,0,0,0,0,0,0
1054,7726,2023-12-30 14:51:28.412415,29258.26,30108,0,0,0,0,0,0,0,0,1,0,1
1084,2486,2024-02-28 14:51:28.412415,46920.3,168,0,0,0,0,0,1,0,0,0,0,0
1052,4794,2024-08-28 14:51:28.412415,34370.77,350,0,0,0,1,0,0,0,0,0,0,0
1014,1168,2024-01-03 14:51:28.412415,24738.84,30112,0,0,0,0,0,0,0,1,0,0,1
1023,8542,2024-06-04 14:51:28.412415,15834.77,265,0,0,0,0,0,0,0,0,0,1,0
1008,657,2024-08-09 14:51:28.412415,31514.2,331,0,0,0,1,0,0,0,0,0,0,0
1015,4222,2024-03-12 14:51:28.412415,36648.48,181,0,1,0,0,0,0,0,0,0,0,0
1033,4795,2024-05-03 14:51:28.412415,22527.7,233,0,1,0,0,0,0,0,0,0,0,0
1078,8655,2023-12-19 14:51:28.412415,41177.64,30097,0,0,0,0,0,0,0,0,1,0,1
1071,7939,2023-10-14 14:51:28.412415,45556.64,31,0,1,0,0,0,0,0,0,0,0,0
1046,6138,2024-02-18 14:51:28.412415,17744.21,158,0,0,0,1,0,0,0,0,0,0,0
1027,4918,2024-06-04 14:51:28.412415,36444.19,265,0,0,0,0,1,0,0,0,0,0,0
1094,530,2024-04-30 14:51:28.412415,12453.84,230,0,1,0,0,0,0,0,0,0,0,0
1001,9310,2024-08-08 14:51:28.412415,35580.62,330,1,0,0,0,0,0,0,0,0,0,0
1095,4332,2024-08-07 14:51:28.412415,9782.39,329,0,1,0,0,0,0,0,0,0,0,0
1073,1269,2023-11-06 14:51:28.412415,35865.42,54,1,0,0,0,0,0,0,0,0,0,0
1056,6791,2024-05-25 14:51:28.412415,45367.56,255,0,0,0,0,0,1,0,0,0,0,0
1072,1092,2024-06-21 14:51:28.412415,9065.65,282,0,0,0,0,0,0,1,0,0,0,0
1078,3727,2024-01-29 14:51:28.412415,29130.09,138,0,0,0,0,1,0,0,0,0,0,0
1026,7296,2024-04-21 14:51:28.412415,8885.63,221,0,0,1,0,0,0,0,0,0,0,0
1036,9570,2024-02-13 14:51:28.412415,21332.9,153,0,0,0,0,0,0,0,0,0,1,0
1099,764,2024-01-09 14:51:28.412415,21555.32,118,0,0,0,0,1,0,0,0,0,0,0
1035,6205,2024-02-20 14:51:28.412415,11647.88,160,0,0,1,0,0,0,0,0,0,0,0
1009,6822,2024-03-08 14:51:28.412415,18267.3,177,0,1,0,0,0,0,0,0,0,0,0
1038,9900,2024-04-13 14:51:28.412415,44223.23,213,0,0,1,0,0,0,0,0,0,0,0
1061,1640,2024-01-03 14:51:28.412415,43562.7,30112,0,0,0,0,0,0,0,0,1,0,1
1002,843,2024-01-30 14:51:28.412415,48954.25,139,0,1,0,0,0,0,0,0,0,0,0
1046,5064,2024-02-15 14:51:28.412415,43305.77,30155,0,0,0,0,0,0,0,0,1,0,1
1001,6310,2024-01-22 14:51:28.412415,30016.93,131,0,0,0,1,0,0,0,0,0,0,0
1066,335,2024-09-06 14:51:28.412415,26743.9,359,0,1,0,0,0,0,0,0,0,0,0
1077,4497,2024-01-06 14:51:28.412415,3207.89,115,1,0,0,0,0,0,0,0,0,0,0
1086,1416,2024-07-20 14:51:28.412415,29143.58,311,0,0,0,0,0,0,1,0,0,0,0
1000,3396,2023-12-04 14:51:28.412415,24370.56,82,1,0,0,0,0,0,0,0,0,0,0
1062,5285,2023-11-13 14:51:28.412415,11117.82,61,0,0,0,0,0,0,0,1,0,0,0
1069,3203,2024-09-09 14:51:28.412415,18147.13,362,0,0,0,0,0,0,0,1,0,0,0
1080,4356,2023-10-29 14:51:28.412415,6067.21,46,0,0,0,0,0,0,0,0,0,1,0
1057,8504,2024-02-20 14:51:28.412415,6010.71,160,0,0,1,0,0,0,0,0,0,0,0
1053,9577,2024-08-16 14:51:28.412415,26114.27,338,0,0,0,0,0,0,1,0,0,0,0
1004,7275,2024-09-11 14:51:28.412415,42084.5,364,0,1,0,0,0,0,0,0,0,0,0
1024,7054,2023-10-03 14:51:28.412415,25359.59,20,0,0,0,0,0,0,1,0,0,0,0
1040,7650,2023-10-11 14:51:28.412415,6323.27,28,0,1,0,0,0,0,0,0,0,0,0
1009,5907,2024-05-05 14:51:28.412415,26015.84,235,0,0,1,0,0,0,0,0,0,0,0
1011,3289,2024-05-08 14:51:28.412415,17553.81,238,0,0,0,0,0,1,0,0,0,0,0
1057,7747,2023-10-03 14:51:28.412415,35725.05,20,0,0,1,0,0,0,0,0,0,0,0
1011,5244,2024-01-31 14:51:28.412415,49031.51,140,0,0,0,0,1,0,0,0,0,0,0
1024,9961,2024-06-18 14:51:28.412415,11016.18,30279,0,0,0,0,0,0,0,0,1,0,1
1061,1025,2024-01-29 14:51:28.412415,6518.25,138,1,0,0,0,0,0,0,0,0,0,0
1090,8267,2024-03-18 14:51:28.412415,12354.39,187,0,0,0,0,0,0,0,1,0,0,0
1044,8242,2024-01-17 14:51:28.412415,44444.91,126,0,0,1,0,0,0,0,0,0,0,0
1093,5640,2024-06-19 14:51:28.412415,6260.13,280,0,1,0,0,0,0,0,0,0,0,0
1051,2926,2024-08-06 14:51:28.412415,7252.16,30328,0,0,0,0,0,0,1,0,0,0,1
1098,5812,2024-02-22 14:51:28.412415,37457.43,162,0,0,0,0,0,0,0,1,0,0,0
1048,7185,2024-03-04 14:51:28.412415,38480.32,173,0,1,0,0,0,0,0,0,0,0,0
1048,3598,2024-01-15 14:51:28.412415,18376.6,124,0,1,0,0,0,0,0,0,0,0,0
1065,4391,2023-10-11 14:51:28.412415,22286.29,30028,0,0,0,0,0,0,0,0,1,0,1
1007,4393,2023-12-13 14:51:28.412415,38683.49,30091,0,0,0,0,0,0,0,0,1,0,1
1074,2593,2023-10-03 14:51:28.412415,8673.1,20,0,0,0,0,0,0,0,0,0,1,0
1027,9706,2023-11-15 14:51:28.412415,27991.69,63,0,0,0,0,0,0,0,0,0,1,0
1029,3023,2023-10-06 14:51:28.412415,22348.78,23,0,1,0,0,0,0,0,0,0,0,0
1048,5343,2024-07-18 14:51:28.412415,24329.71,309,0,1,0,0,0,0,0,0,0,0,0
1011,9891,2023-12-05 14:51:28.412415,23833.72,83,0,0,0,0,1,0,0,0,0,0,0
1033,2690,2023-12-21 14:51:28.412415,36561.71,99,0,0,1,0,0,0,0,0,0,0,0
1056,1271,2024-04-13 14:51:28.412415,43679.71,213,0,0,0,0,0,0,0,1,0,0,0
1084,5671,2024-06-12 14:51:28.412415,47497.13,273,0,1,0,0,0,0,0,0,0,0,0
1031,2871,2024-02-08 14:51:28.412415,40180.6,148,0,0,0,0,0,1,0,0,0,0,0
1021,4475,2024-04-07 14:51:28.412415,8941.67,207,0,0,0,0,0,1,0,0,0,0,0
1062,115,2024-04-19 14:51:28.412415,49504.36,219,0,0,0,0,1,0,0,0,0,0,0
1076,6186,2024-03-01 14:51:28.412415,48994.55,170,0,0,0,0,0,0,0,0,0,1,0
1065,5784,2024-03-16 14:51:28.412415,11228.51,185,0,0,0,0,0,0,0,0,0,1,0
1048,4630,2024-06-01 14:51:28.412415,9699.01,30262,0,0,0,0,0,0,0,0,1,0,1
1018,3025,2024-01-14 14:51:28.412415,17572.74,123,0,0,0,0,0,0,0,0,0,1,0
1077,9788,2024-04-27 14:51:28.412415,8339.59,227,0,0,0,1,0,0,0,0,0,0,0
1097,9829,2023-09-29 14:51:28.412415,15295.96,16,0,0,0,0,1,0,0,0,0,0,0
1066,3508,2024-06-18 14:51:28.412415,35815.4,279,0,0,0,0,0,0,0,0,0,1,0
1077,7781,2024-08-25 14:51:28.412415,35265.45,347,1,0,0,0,0,0,0,0,0,0,0
1086,2532,2023-10-02 14:51:28.412415,34411.4,30019,0,0,0,0,0,0,0,1,0,0,1
1027,2706,2023-11-08 14:51:28.412415,6901.55,56,1,0,0,0,0,0,0,0,0,0,0
1066,3552,2024-06-30 14:51:28.412415,35835.5,291,0,1,0,0,0,0,0,0,0,0,0
1013,9473,2024-08-25 14:51:28.412415,30281.22,347,0,0,1,0,0,0,0,0,0,0,0
1057,8868,2023-12-05 14:51:28.412415,6645.92,83,0,0,0,0,0,0,1,0,0,0,0
1069,3873,2023-10-18 14:51:28.412415,6289.85,35,0,0,0,1,0,0,0,0,0,0,0
1054,5347,2024-02-28 14:51:28.412415,19928.17,168,0,0,1,0,0,0,0,0,0,0,0
1024,9320,2024-05-29 14:51:28.412415,46658.07,259,0,0,0,0,1,0,0,0,0,0,0
1076,4052,2024-03-14 14:51:28.412415,45020.58,183,0,1,0,0,0,0,0,0,0,0,0
1078,1877,2024-03-15 14:51:28.412415,17319.24,184,0,0,0,1,0,0,0,0,0,0,0
1061,3435,2024-05-09 14:51:28.412415,18278.66,239,0,0,0,0,0,0,1,0,0,0,0
1093,4396,2023-11-22 14:51:28.412415,19463.17,70,0,0,0,0,0,1,0,0,0,0,0
1030,9964,2023-10-28 14:51:28.412415,38680.6,45,0,0,1,0,0,0,0,0,0,0,0
1012,169,2023-11-14 14:51:28.412415,30071.33,62,1,0,0,0,0,0,0,0,0,0,0
1002,9088,2024-01-08 14:51:28.412415,39902.12,30117,0,0,0,0,0,0,1,0,0,0,1
1029,4018,2024-03-02 14:51:28.412415,4181.38,30171,0,0,0,0,0,0,0,0,1,0,1
1058,5699,2023-12-17 14:51:28.412415,3504.91,95,0,0,0,0,0,0,1,0,0,0,0
1057,8226,2024-06-30 14:51:28.412415,34605.75,291,0,0,0,0,0,0,1,0,0,0,0
1008,1732,2024-06-02 14:51:28.412415,27653.66,263,0,0,1,0,0,0,0,0,0,0,0
1003,9650,2023-11-01 14:51:28.412415,14115.16,49,0,0,0,0,1,0,0,0,0,0,0
1049,1362,2024-09-08 14:51:28.412415,49288.68,361,1,0,0,0,0,0,0,0,0,0,0
1056,4316,2023-12-31 14:51:28.412415,41773.43,109,0,0,0,1,0,0,0,0,0,0,0
1029,6647,2024-07-20 14:51:28.412415,43808.59,311,0,0,1,0,0,0,0,0,0,0,0
1078,9697,2024-07-26 14:51:28.412415,44551.45,30317,0,0,0,0,0,0,0,0,1,0,1
1070,7321,2024-05-01 14:51:28.412415,48724.61,231,0,0,0,0,0,0,0,0,0,1,0
1092,316,2023-11-26 14:51:28.412415,48323.92,74,0,1,0,0,0,0,0,0,0,0,0
1000,9276,2024-09-09 14:51:28.412415,47753.22,362,0,0,0,0,1,0,0,0,0,0,0
1087,1717,2024-01-26 14:51:28.412415,28024.4,135,0,0,0,0,1,0,0,0,0,0,0
1047,331,2023-11-05 14:51:28.412415,13717.37,53,1,0,0,0,0,0,0,0,0,0,0
1050,3824,2024-01-18 14:51:28.412415,1195.27,30127,0,0,0,0,0,0,0,1,0,0,1
1092,7466,2024-06-13 14:51:28.412415,1095.05,274,0,1,0,0,0,0,0,0,0,0,0
1009,4801,2023-09-29 14:51:28.412415,28195.36,30016,0,0,0,0,0,0,0,0,1,0,1
1053,320,2023-11-01 14:51:28.412415,31241.16,30049,0,0,0,0,0,1,0,0,0,0,1
1059,53,2023-11-23 14:51:28.412415,41240.09,71,0,0,0,0,0,0,0,0,0,1,0
1047,5869,2024-01-10 14:51:28.412415,46012.27,30119,0,0,0,0,0,1,0,0,0,0,1
1038,8166,2023-12-09 14:51:28.412415,23140.14,87,0,0,0,0,0,0,0,0,0,1,0
1052,3466,2023-10-28 14:51:28.412415,47086.4,45,0,0,0,0,0,0,0,0,0,1,0
1030,9943,2024-05-02 14:51:28.412415,48952.7,232,0,1,0,0,0,0,0,0,0,0,0
1061,178,2024-03-04 14:51:28.412415,44189.35,173,0,0,0,1,0,0,0,0,0,0,0
1095,1836,2023-12-07 14:51:28.412415,39459.03,85,0,0,0,1,0,0,0,0,0,0,0
1024,2655,2024-01-04 14:51:28.412415,14246.49,113,0,1,0,0,0,0,0,0,0,0,0
1049,7914,2024-07-03 14:51:28.412415,19707.81,294,0,0,0,0,0,1,0,0,0,0,0
1094,2404,2024-02-29 14:51:28.412415,3838.34,169,0,0,0,0,0,0,0,1,0,0,0
1015,6707,2023-11-17 14:51:28.412415,25537.68,65,0,0,0,0,1,0,0,0,0,0,0
1009,2691,2024-06-20 14:51:28.412415,33829.17,281,0,0,0,0,0,0,0,0,0,1,0
1050,1242,2024-06-07 14:51:28.412415,12673.47,268,0,0,0,0,1,0,0,0,0,0,0
1010,5759,2023-11-24 14:51:28.412415,48663.83,72,1,0,0,0,0,0,0,0,0,0,0
1096,5763,2024-06-21 14:51:28.412415,18426.47,282,1,0,0,0,0,0,0,0,0,0,0
1077,2979,2023-12-30 14:51:28.412415,5732.87,108,0,0,0,0,0,1,0,0,0,0,0
1054,4380,2024-05-19 14:51:28.412415,45838.38,249,0,1,0,0,0,0,0,0,0,0,0
1086,2065,2023-12-13 14:51:28.412415,6162.69,91,0,1,0,0,0,0,0,0,0,0,0
1010,7899,2023-10-29 14:51:28.412415,45745.75,46,0,0,0,0,0,0,0,0,0,1,0
1073,4034,2024-07-01 14:51:28.412415,4719.31,292,0,0,0,0,0,0,1,0,0,0,0
1029,3719,2024-04-28 14:51:28.412415,44470.57,228,0,0,0,0,1,0,0,0,0,0,0
1027,9968,2024-04-19 14:51:28.412415,37867.79,219,0,0,0,0,0,0,0,1,0,0,0
1067,1846,2024-05-13 14:51:28.412415,48096.24,243,0,0,1,0,0,0,0,0,0,0,0
1056,7368,2024-08-07 14:51:28.412415,39072.44,329,0,0,0,0,0,1,0,0,0,0,0
1049,3147,2023-10-02 14:51:28.412415,30090.34,19,0,0,0,0,0,1,0,0,0,0,0
1009,1857,2023-12-15 14:51:28.412415,19494.74,93,0,0,1,0,0,0,0,0,0,0,0
1005,6827,2024-06-23 14:51:28.412415,22658.4,30284,0,0,0,0,0,0,0,1,0,0,1
1004,4321,2024-01-15 14:51:28.412415,49174.3,124,0,1,0,0,0,0,0,0,0,0,0
1077,2635,2024-04-26 14:51:28.412415,8989.19,226,0,0,0,0,0,0,1,0,0,0,0
1058,1500,2024-07-12 14:51:28.412415,36938.79,303,0,0,0,0,0,0,0,0,0,1,0
1061,9483,2024-01-01 14:51:28.412415,19794.18,110,0,0,0,0,0,0,0,0,1,0,0
1003,3773,2023-12-05 14:51:28.412415,48331.13,83,0,1,0,0,0,0,0,0,0,0,0
1064,833,2024-05-16 14:51:28.412415,45231.92,30246,0,0,0,0,0,0,0,1,0,0,1
1052,8115,2024-04-26 14:51:28.412415,36894.99,226,0,0,0,0,0,0,0,0,1,0,0
1023,206,2024-05-05 14:51:28.412415,5120.84,235,0,1,0,0,0,0,0,0,0,0,0
1037,1967,2024-01-18 14:51:28.412415,41254.57,127,0,0,0,1,0,0,0,0,0,0,0
1075,8038,2023-11-26 14:51:28.412415,18013.72,30074,0,0,0,0,0,0,0,0,1,0,1
1082,630,2024-01-21 14:51:28.412415,5179.86,130,0,0,0,1,0,0,0,0,0,0,0
1099,1793,2024-08-13 14:51:28.412415,6157.77,30335,0,0,0,0,0,0,0,0,1,0,1
1041,6370,2024-08-04 14:51:28.412415,19036.9,326,0,0,0,0,0,1,0,0,0,0,0
1061,8178,2024-03-02 14:51:28.412415,34741.29,30171,0,0,0,0,0,0,1,0,0,0,1
1002,4767,2023-10-02 14:51:28.412415,3546.88,19,0,0,1,0,0,0,0,0,0,0,0
1056,9058,2024-06-12 14:51:28.412415,13298.6,30273,0,0,0,0,0,0,0,0,1,0,1
1024,6144,2024-05-28 14:51:28.412415,31419.25,30258,0,0,0,0,0,0,0,1,0,0,1
1028,104,2023-12-01 14:51:28.412415,31923.9,79,0,0,0,0,1,0,0,0,0,0,0
1033,528,2024-06-18 14:51:28.412415,28814.03,279,1,0,0,0,0,0,0,0,0,0,0
1085,437,2024-06-21 14:51:28.412415,22539.79,282,0,0,1,0,0,0,0,0,0,0,0
1056,3112,2024-07-03 14:51:28.412415,29108.16,294,0,0,0,0,0,0,1,0,0,0,0
1040,2040,2024-03-07 14:51:28.412415,29547.75,30176,0,0,0,0,0,0,0,0,1,0,1
1063,3786,2024-04-25 14:51:28.412415,39823.48,225,0,0,0,0,0,0,0,1,0,0,0
1052,7522,2023-10-21 14:51:28.412415,25532.09,30038,0,0,0,0,0,0,0,1,0,0,1
1028,9079,2023-12-04 14:51:28.412415,47229.02,82,1,0,0,0,0,0,0,0,0,0,0
1050,6801,2024-01-28 14:51:28.412415,46089.96,30137,0,0,0,0,0,0,0,1,0,0,1
1009,1083,2024-04-30 14:51:28.412415,17162.43,230,1,0,0,0,0,0,0,0,0,0,0
1032,6951,2024-05-11 14:51:28.412415,45114.76,241,0,0,0,0,0,1,0,0,0,0,0
1003,162,2024-08-29 14:51:28.412415,22130.25,351,0,0,0,1,0,0,0,0,0,0,0
1059,61,2023-10-06 14:51:28.412415,26600.67,23,0,0,0,0,1,0,0,0,0,0,0
1049,4716,2023-12-13 14:51:28.412415,49759.07,91,0,1,0,0,0,0,0,0,0,0,0
1094,1207,2024-04-05 14:51:28.412415,40197.96,205,0,0,0,1,0,0,0,0,0,0,0
1022,8077,2024-02-06 14:51:28.412415,11143.32,146,0,0,0,0,0,1,0,0,0,0,0
1057,4563,2024-03-20 14:51:28.412415,25862.59,189,0,0,1,0,0,0,0,0,0,0,0
1020,9518,2024-01-31 14:51:28.412415,8060.76,140,0,0,0,0,0,0,0,0,1,0,0
1001,8568,2024-05-11 14:51:28.412415,14733.36,241,0,0,0,0,0,1,0,0,0,0,0
1010,1681,2024-03-05 14:51:28.412415,17569.64,174,1,0,0,0,0,0,0,0,0,0,0
1092,1120,2023-11-20 14:51:28.412415,1736.14,68,0,0,1,0,0,0,0,0,0,0,0
1033,7585,2024-02-17 14:51:28.412415,22037.47,157,0,0,0,0,0,0,1,0,0,0,0
1021,3809,2023-10-05 14:51:28.412415,32944.36,22,0,0,0,0,0,1,0,0,0,0,0
1012,1821,2024-07-18 14:51:28.412415,1973.38,309,0,0,0,0,0,0,0,0,0,1,0
1037,9382,2024-06-29 14:51:28.412415,20888.38,290,1,0,0,0,0,0,0,0,0,0,0
1075,5931,2024-03-24 14:51:28.412415,9548.49,193,0,0,0,0,0,1,0,0,0,0,0
1008,1030,2024-08-05 14:51:28.412415,4591.67,30327,0,0,0,0,0,0,0,0,1,0,1
1061,5189,2024-06-24 14:51:28.412415,11942.6,285,0,0,0,0,0,1,0,0,0,0,0
1079,8822,2023-11-09 14:51:28.412415,6003.5,30057,0,0,0,0,0,0,0,0,1,0,1
1074,5307,2024-05-05 14:51:28.412415,28876.75,235,0,0,0,0,0,0,1,0,0,0,0
1082,5845,2024-01-27 14:51:28.412415,46370.18,136,0,0,0,0,0,0,0,1,0,0,0
1033,9258,2024-06-30 14:51:28.412415,34860.55,291,0,0,0,0,0,0,1,0,0,0,0
1019,8801,2024-01-28 14:51:28.412415,46283.67,137,0,0,0,0,0,1,0,0,0,0,0
1006,4545,2023-10-19 14:51:28.412415,45439.05,36,0,0,0,1,0,0,0,0,0,0,0
1029,6989,2024-05-10 14:51:28.412415,29049.22,240,0,0,0,1,0,0,0,0,0,0,0
1008,3418,2023-10-20 14:51:28.412415,40680.58,37,0,0,0,0,0,1,0,0,0,0,0
1066,9889,2023-12-26 14:51:28.412415,7428.31,104,0,0,0,1,0,0,0,0,0,0,0
1061,84,2023-12-21 14:51:28.412415,6970.17,99,1,0,0,0,0,0,0,0,0,0,0
1021,3447,2024-07-30 14:51:28.412415,19552.11,321,1,0,0,0,0,0,0,0,0,0,0
1008,3280,2024-08-14 14:51:28.412415,43852.35,336,1,0,0,0,0,0,0,0,0,0,0
1074,6172,2024-09-10 14:51:28.412415,22070.22,363,0,0,0,1,0,0,0,0,0,0,0
1054,9812,2024-01-10 14:51:28.412415,47932.87,119,0,0,1,0,0,0,0,0,0,0,0
1056,3410,2023-11-07 14:51:28.412415,24565.54,55,0,0,0,1,0,0,0,0,0,0,0
1050,4694,2023-11-16 14:51:28.412415,42312.3,64,0,1,0,0,0,0,0,0,0,0,0
1091,3756,2024-03-06 14:51:28.412415,881.0,175,0,1,0,0,0,0,0,0,0,0,0
1089,8833,2024-05-02 14:51:28.412415,40050.14,232,0,0,0,0,0,1,0,0,0,0,0
1093,5527,2024-07-19 14:51:28.412415,31305.45,30310,0,0,0,0,0,0,0,0,1,0,1
1057,7545,2024-03-28 14:51:28.412415,30773.84,197,0,0,0,1,0,0,0,0,0,0,0
1091,8096,2024-02-06 14:51:28.412415,45851.21,146,0,1,0,0,0,0,0,0,0,0,0
1063,9992,2024-06-01 14:51:28.412415,15651.19,262,0,0,0,0,0,0,1,0,0,0,0
