customer_id,transaction_id,transaction_type,trans_time_stamp,current_balance,is_disputed,days_since
1067,9915,Food & Dining,2024-01-08 14:51:28.412415,43275.47,False,117
1056,9126,Travel,2024-07-07 14:51:28.412415,18940.5,True,30298
1098,7164,Travel,2024-04-12 14:51:28.412415,4725.78,False,212
1078,957,Utilities,2024-08-20 14:51:28.412415,3938.05,False,342
1088,1722,Pets,2024-04-21 14:51:28.412415,18951.11,False,221
1028,506,Auto & Transport,2024-03-21 14:51:28.412415,19726.96,False,190
1006,1281,Uncategorized,2024-04-23 14:51:28.412415,18722.49,True,30223
1094,390,Education,2024-03-07 14:51:28.412415,6657.66,False,176
1073,7677,Health & Fitness,2023-09-28 14:51:28.412415,14998.17,False,15
1086,8139,Pets,2023-09-20 14:51:28.412415,26619.24,False,7
1027,6142,Entertainment,2023-12-23 14:51:28.412415,19346.98,False,101
1005,3570,Food & Dining,2024-09-04 14:51:28.412415,24588.7,False,357
1066,5156,Travel,2024-01-18 14:51:28.412415,35741.86,False,127
1051,5909,Health & Fitness,2024-08-24 14:51:28.412415,40761.89,False,346
1098,8729,Auto & Transport,2024-03-01 14:51:28.412415,238.31,False,170
1017,9658,Food & Dining,2024-08-21 14:51:28.412415,40892.47,False,343
1082,1553,Health & Fitness,2024-01-24 14:51:28.412415,1224.84,False,133
1069,9334,Pets,2023-10-24 14:51:28.412415,9826.84,False,41
1016,1480,Food & Dining,2024-03-24 14:51:28.412415,41514.23,False,193
1087,3518,Health & Fitness,2024-08-22 14:51:28.412415,14788.6,False,344
1092,6286,Education,2024-01-14 14:51:28.412415,12158.08,False,123
1017,3801,Taxes,2023-09-24 14:51:28.412415,23478.85,False,11
1082,6486,Pets,2024-04-10 14:51:28.412415,21211.05,False,210
1079,9304,Taxes,2024-06-17 14:51:28.412415,25586.91,False,278
1004,4495,Entertainment,2024-03-02 14:51:28.412415,13393.72,False,171
1064,4219,Education,2023-11-17 14:51:28.412415,13840.34,False,65
1003,6624,Travel,2023-09-14 14:51:28.412415,38996.07,True,30001
1063,7838,Taxes,2024-07-09 14:51:28.412415,2237.61,False,300
1022,9708,Utilities,2024-03-03 14:51:28.412415,17285.78,False,172
1052,6931,Health & Fitness,2023-12-30 14:51:28.412415,32887.87,False,108
1051,9912,Auto & Transport,2023-10-13 14:51:28.412415,15835.26,False,30
1048,3230,Entertainment,2023-09-16 14:51:28.412415,10026.83,False,3
1008,8745,Utilities,2024-07-22 14:51:28.412415,46856.2,False,313
1095,6335,Auto & Transport,2024-03-24 14:51:28.412415,8847.65,False,193
1029,3355,Pets,2024-08-18 14:51:28.412415,13507.35,False,340
1079,6048,Health & Fitness,2024-08-16 14:51:28.412415,10248.05,False,338
1052,1941,Health & Fitness,2023-12-15 14:51:28.412415,30058.13,False,93
1016,2779,Utilities,2024-05-25 14:51:28.412415,19536.45,False,255
1074,7034,Utilities,2024-01-07 14:51:28.412415,43088.49,False,116
1062,473,Pets,2024-08-04 14:51:28.412415,37053.94,False,326
1016,3807,Education,2023-09-23 14:51:28.412415,5581.34,False,10
1023,6858,Utilities,2024-03-14 14:51:28.412415,28808.59,False,183
1024,6499,Health & Fitness,2024-07-27 14:51:28.412415,8592.17,False,318
1061,3600,Food & Dining,2024-07-28 14:51:28.412415,37072.59,False,319
1093,282,Education,2024-05-25 14:51:28.412415,2575.01,False,255
1074,3780,Taxes,2024-03-06 14:51:28.412415,28388.06,True,30175
1099,8293,Taxes,2024-08-07 14:51:28.412415,34585.17,True,30329
1010,6323,Health & Fitness,2024-02-20 14:51:28.412415,24138.39,False,160
1030,7016,Education,2024-03-20 14:51:28.412415,15539.5,False,189
1027,8466,Food & Dining,2024-02-09 14:51:28.412415,14224.22,False,149
1017,1981,Taxes,2023-10-25 14:51:28.412415,19111.54,True,30042
1000,8407,Health & Fitness,2024-04-03 14:51:28.412415,38867.09,False,203
1043,183,Travel,2024-07-27 14:51:28.412415,8404.87,False,318
1026,1206,Entertainment,2024-03-19 14:51:28.412415,23116.79,False,188
1001,541,Food & Dining,2024-09-08 14:51:28.412415,32597.72,False,361
1010,9711,Taxes,2023-11-28 14:51:28.412415,16021.76,False,76
1058,7630,Food & Dining,2024-05-23 14:51:28.412415,35039.92,False,253
1018,9766,Food & Dining,2023-12-23 14:51:28.412415,28240.79,False,101
1020,47,Utilities,2024-08-01 14:51:28.412415,44316.58,False,323
1045,8804,Food & Dining,2023-11-08 14:51:28.412415,17181.1,False,56
1079,2622,Utilities,2024-07-03 14:51:28.412415,33539.86,False,294
1078,4799,Uncategorized,2023-12-13 14:51:28.412415,41566.65,True,30091
1060,8679,Taxes,2024-02-06 14:51:28.412415,7867.91,True,30146
1097,8141,Education,2024-05-26 14:51:28.412415,26592.25,False,256
1076,7410,Entertainment,2024-04-07 14:51:28.412415,16839.51,False,207
1029,8023,Auto & Transport,2024-07-02 14:51:28.412415,41676.17,False,293
1015,7059,Health & Fitness,2024-06-15 14:51:28.412415,12834.39,False,276
1027,6573,Taxes,2024-03-10 14:51:28.412415,22747.98,False,179
1078,8158,Entertainment,2024-05-23 14:51:28.412415,21282.32,False,253
1022,7589,Food & Dining,2024-05-17 14:51:28.412415,28337.65,False,247
1093,5443,Education,2023-12-24 14:51:28.412415,14545.19,False,102
1098,2769,Entertainment,2024-07-10 14:51:28.412415,48249.9,False,301
1088,189,Taxes,2024-01-17 14:51:28.412415,32013.04,True,30126
1033,6384,Health & Fitness,2024-02-28 14:51:28.412415,6101.58,False,168
1092,2717,Education,2024-01-20 14:51:28.412415,309.15,False,129
1091,3127,Pets,2024-07-04 14:51:28.412415,34984.32,False,295
1014,4097,Uncategorized,2024-08-04 14:51:28.412415,49880.84,True,30326
1029,4793,Auto & Transport,2024-07-27 14:51:28.412415,989.94,False,318
1003,1134,Utilities,2023-11-22 14:51:28.412415,13431.58,False,70
1048,2117,Taxes,2024-02-09 14:51:28.412415,28786.95,True,30149
1057,2836,Health & Fitness,2024-05-14 14:51:28.412415,19893.89,False,244
1023,3103,Uncategorized,2023-09-21 14:51:28.412415,29350.22,False,8
1093,1320,Health & Fitness,2024-04-15 14:51:28.412415,29794.18,False,215
1016,3607,Food & Dining,2024-03-14 14:51:28.412415,25504.92,False,183
1028,9598,Pets,2024-07-19 14:51:28.412415,42977.27,False,310
1050,3080,Taxes,2023-11-02 14:51:28.412415,26092.6,False,50
1022,6875,Pets,2023-11-21 14:51:28.412415,5934.03,False,69
1091,2918,Entertainment,2023-11-10 14:51:28.412415,46978.24,False,58
1070,7972,Health & Fitness,2024-03-06 14:51:28.412415,3727.59,False,175
1069,1020,Food & Dining,2024-06-03 14:51:28.412415,1037.44,False,264
1014,3158,Uncategorized,2024-08-26 14:51:28.412415,26451.07,True,30348
1099,6251,Travel,2023-11-04 14:51:28.412415,38270.22,False,52
1002,3688,Taxes,2023-12-16 14:51:28.412415,24937.58,False,94
1048,3762,Food & Dining,2024-07-02 14:51:28.412415,5272.43,False,293
1099,2828,Food & Dining,2024-02-17 14:51:28.412415,9727.81,False,157
1086,4260,Uncategorized,2024-06-18 14:51:28.412415,8852.88,False,279
1079,300,Uncategorized,2024-01-24 14:51:28.412415,40343.57,True,30133
1087,5510,Food & Dining,2024-03-24 14:51:28.412415,40189.22,False,193
1031,1878,Entertainment,2023-09-24 14:51:28.412415,28340.96,False,11
1012,2067,Travel,2024-04-18 14:51:28.412415,39133.15,False,218
1009,4593,Auto & Transport,2024-01-12 14:51:28.412415,11102.19,False,121
1074,241,Entertainment,2023-09-17 14:51:28.412415,25648.04,False,4
1023,1429,Food & Dining,2023-12-27 14:51:28.412415,43083.9,False,105
1075,8467,Travel,2024-02-15 14:51:28.412415,13138.2,False,155
1048,5799,Auto & Transport,2024-01-17 14:51:28.412415,24062.87,False,126
1057,5995,Health & Fitness,2024-04-11 14:51:28.412415,15627.94,False,211
1035,8447,Taxes,2024-07-12 14:51:28.412415,24639.15,False,303
1037,2720,Auto & Transport,2024-04-28 14:51:28.412415,27772.07,False,228
1035,9439,Pets,2024-08-17 14:51:28.412415,29071.06,False,339
1062,1091,Taxes,2023-11-11 14:51:28.412415,358.72,True,30059
1047,1661,Utilities,2024-07-31 14:51:28.412415,36250.34,False,322
1080,7628,Food & Dining,2023-10-06 14:51:28.412415,38082.6,False,23
1047,2345,Health & Fitness,2024-07-06 14:51:28.412415,39665.91,False,297
1035,1254,Travel,2023-10-18 14:51:28.412415,32006.57,False,35
1042,5456,Food & Dining,2023-10-27 14:51:28.412415,37977.78,False,44
1036,6043,Health & Fitness,2024-04-09 14:51:28.412415,19088.97,False,209
1032,6775,Food & Dining,2024-07-07 14:51:28.412415,43209.42,False,298
1007,9855,Health & Fitness,2023-09-28 14:51:28.412415,9946.42,False,15
1030,4318,Pets,2024-08-25 14:51:28.412415,2806.85,False,347
1035,6443,Food & Dining,2024-06-07 14:51:28.412415,16108.78,False,268
1080,1889,Health & Fitness,2024-07-05 14:51:28.412415,34793.48,False,296
1096,5883,Food & Dining,2024-02-02 14:51:28.412415,5458.49,False,142
1029,6748,Health & Fitness,2024-06-28 14:51:28.412415,1960.07,False,289
1065,1183,Pets,2024-02-11 14:51:28.412415,24113.82,False,151
1048,9133,Utilities,2024-04-08 14:51:28.412415,45378.43,False,208
1039,664,Taxes,2024-01-19 14:51:28.412415,43281.88,False,128
1081,3169,Health & Fitness,2024-06-11 14:51:28.412415,47132.31,False,272
1077,3439,Auto & Transport,2023-11-26 14:51:28.412415,1430.51,False,74
1083,4284,Travel,2023-10-23 14:51:28.412415,21986.43,False,40
1059,2514,Education,2024-03-10 14:51:28.412415,4003.18,False,179
1055,2697,Taxes,2024-02-02 14:51:28.412415,47808.28,False,142
1020,9467,Taxes,2024-05-22 14:51:28.412415,40510.79,True,30252
1044,5146,Health & Fitness,2024-06-22 14:51:28.412415,5508.81,False,283
1017,8973,Pets,2024-08-21 14:51:28.412415,13677.66,True,30343
1066,5089,Travel,2024-01-21 14:51:28.412415,49901.03,True,30130
1066,5838,Health & Fitness,2024-01-28 14:51:28.412415,41875.3,False,137
1066,9976,Education,2024-05-24 14:51:28.412415,13426.31,False,254
1053,5628,Utilities,2023-09-18 14:51:28.412415,47851.51,False,5
1086,227,Entertainment,2024-02-28 14:51:28.412415,29377.82,False,168
1093,1842,Uncategorized,2024-07-18 14:51:28.412415,8238.64,True,30309
1099,1812,Pets,2024-04-21 14:51:28.412415,30518.09,False,221
1021,4777,Travel,2024-02-12 14:51:28.412415,39620.6,False,152
1024,6916,Auto & Transport,2024-04-27 14:51:28.412415,2223.73,False,227
1012,2656,Travel,2024-07-04 14:51:28.412415,32360.46,True,30295
1026,6895,Entertainment,2023-11-16 14:51:28.412415,641.78,False,64
1019,5492,Travel,2023-12-24 14:51:28.412415,41279.01,True,30102
1081,7691,Health & Fitness,2024-04-26 14:51:28.412415,8094.34,False,226
1005,4668,Taxes,2024-08-01 14:51:28.412415,32837.5,False,323
1082,2989,Auto & Transport,2024-07-18 14:51:28.412415,29750.42,False,309
1007,2507,Health & Fitness,2024-07-28 14:51:28.412415,18364.7,False,319
1061,7400,Health & Fitness,2024-06-04 14:51:28.412415,23499.5,False,265
1010,3620,Food & Dining,2023-11-06 14:51:28.412415,1203.35,False,54
1091,4225,Pets,2024-08-17 14:51:28.412415,27157.66,False,339
1058,5379,Pets,2023-10-02 14:51:28.412415,41367.16,False,19
1036,819,Uncategorized,2024-05-29 14:51:28.412415,43916.99,True,30259
1065,6920,Taxes,2024-02-23 14:51:28.412415,40227.09,False,163
1039,9741,Health & Fitness,2024-02-28 14:51:28.412415,6294.89,False,168
1016,990,Uncategorized,2023-11-20 14:51:28.412415,29223.37,True,30068
1011,292,Utilities,2024-03-30 14:51:28.412415,15292.91,False,199
1015,8233,Education,2024-09-02 14:51:28.412415,9185.47,False,355
1040,4537,Entertainment,2024-09-05 14:51:28.412415,213.76,False,358
1004,9159,Auto & Transport,2024-04-21 14:51:28.412415,2295.33,False,221
1086,7638,Health & Fitness,2024-08-30 14:51:28.412415,42365.79,False,352
1039,9822,Pets,2024-07-22 14:51:28.412415,3428.24,False,313
1043,9703,Utilities,2024-03-21 14:51:28.412415,30846.48,False,190
1038,9175,Utilities,2024-07-06 14:51:28.412415,15887.18,False,297
1084,1390,Entertainment,2024-07-05 14:51:28.412415,19664.18,False,296
1095,6106,Entertainment,2024-09-07 14:51:28.412415,34770.42,False,360
1007,347,Travel,2023-12-01 14:51:28.412415,16870.74,False,79
1012,8000,Auto & Transport,2024-06-16 14:51:28.412415,42824.12,False,277
1044,7055,Pets,2024-05-01 14:51:28.412415,11633.46,False,231
1009,1644,Entertainment,2024-09-05 14:51:28.412415,19363.09,False,358
1089,80,Taxes,2024-04-04 14:51:28.412415,25753.02,True,30204
1072,3717,Auto & Transport,2024-08-25 14:51:28.412415,42615.23,False,347
1083,4220,Utilities,2024-01-14 14:51:28.412415,12782.18,False,123
1060,5221,Education,2024-06-29 14:51:28.412415,15269.56,False,290
1053,7330,Travel,2024-07-27 14:51:28.412415,30279.46,False,318
1032,788,Utilities,2024-02-20 14:51:28.412415,14057.65,False,160
1026,3572,Entertainment,2024-03-15 14:51:28.412415,3887.27,False,184
1002,4174,Health & Fitness,2024-02-01 14:51:28.412415,20017.23,False,141
1081,3422,Health & Fitness,2024-07-01 14:51:28.412415,1409.2,False,292
1006,125,Education,2024-08-03 14:51:28.412415,46916.86,False,325
1038,7916,Entertainment,2023-10-12 14:51:28.412415,32321.1,False,29
1075,3662,Pets,2023-11-05 14:51:28.412415,2943.83,False,53
1044,4299,Uncategorized,2024-03-18 14:51:28.412415,12812.13,True,30187
1032,2291,Auto & Transport,2024-07-23 14:51:28.412415,19748.02,False,314
1087,4406,Auto & Transport,2023-09-14 14:51:28.412415,13813.27,False,1
1055,5572,Entertainment,2024-08-03 14:51:28.412415,27609.78,False,325
1070,8187,Auto & Transport,2024-07-13 14:51:28.412415,11732.59,False,304
1047,5369,Education,2024-09-02 14:51:28.412415,14789.32,False,355
1050,2221,Taxes,2024-04-14 14:51:28.412415,17671.83,False,214
1014,5853,Food & Dining,2023-12-05 14:51:28.412415,26530.25,False,83
1044,7764,Education,2023-10-27 14:51:28.412415,14303.45,False,44
1061,93,Travel,2024-08-28 14:51:28.412415,35864.8,False,350
1042,1528,Taxes,2024-04-10 14:51:28.412415,14533.31,False,210
1067,8496,Health & Fitness,2023-12-04 14:51:28.412415,44159.28,False,82
1058,4587,Education,2024-06-22 14:51:28.412415,26147.72,False,283
1065,783,Taxes,2024-02-07 14:51:28.412415,13561.01,False,147
1075,4556,Taxes,2024-04-17 14:51:28.412415,11926.37,False,217
1047,4368,Auto & Transport,2024-05-23 14:51:28.412415,1568.98,False,253
1053,8443,Pets,2024-04-07 14:51:28.412415,23346.37,False,207
1050,7363,Utilities,2024-01-26 14:51:28.412415,46246.24,False,135
1035,7129,Pets,2024-08-08 14:51:28.412415,38317.29,False,330
1050,7934,Education,2024-05-12 14:51:28.412415,37187.89,False,242
1011,547,Auto & Transport,2023-12-21 14:51:28.412415,11119.57,False,99
1018,693,Auto & Transport,2024-07-05 14:51:28.412415,6291.93,False,296
1028,671,Pets,2023-11-23 14:51:28.412415,40098.2,False,71
1056,5017,Education,2024-07-01 14:51:28.412415,8616.8,False,292
1030,8610,Entertainment,2024-02-11 14:51:28.412415,47577.12,False,151
1053,6639,Utilities,2024-04-16 14:51:28.412415,39856.94,False,216
1027,174,Taxes,2023-11-22 14:51:28.412415,13151.89,True,30070
1022,9647,Health & Fitness,2023-11-07 14:51:28.412415,42901.53,False,55
1039,4494,Uncategorized,2024-03-05 14:51:28.412415,5032.22,True,30174
1047,4847,Utilities,2023-09-14 14:51:28.412415,11034.55,False,1
1013,7282,Utilities,2024-02-28 14:51:28.412415,11667.99,False,168
1054,9248,Food & Dining,2023-11-10 14:51:28.412415,41244.35,False,58
1021,6806,Auto & Transport,2024-05-21 14:51:28.412415,33199.34,False,251
1051,4626,Education,2023-09-18 14:51:28.412415,8177.59,False,5
1022,6217,Travel,2024-06-03 14:51:28.412415,17851.77,True,30264
1046,2460,Utilities,2024-02-22 14:51:28.412415,41595.67,False,162
1061,37,Health & Fitness,2024-01-25 14:51:28.412415,16924.29,False,134
1068,812,Utilities,2024-08-06 14:51:28.412415,30766.3,False,328
1051,9144,Utilities,2024-03-26 14:51:28.412415,27120.62,False,195
1021,1117,Auto & Transport,2024-02-18 14:51:28.412415,5255.96,False,158
1067,3744,Travel,2024-04-12 14:51:28.412415,47125.0,False,212
1034,4448,Auto & Transport,2023-11-11 14:51:28.412415,3318.81,False,59
1085,6558,Auto & Transport,2023-09-30 14:51:28.412415,3570.31,False,17
1000,2249,Travel,2024-03-17 14:51:28.412415,23824.09,True,30186
1007,2841,Auto & Transport,2024-08-15 14:51:28.412415,804.0,False,337
1066,1769,Utilities,2024-03-11 14:51:28.412415,8069.8,False,180
1002,7839,Travel,2023-12-06 14:51:28.412415,35788.87,False,84
1037,7228,Pets,2023-10-25 14:51:28.412415,37934.38,False,42
1044,696,Food & Dining,2024-01-11 14:51:28.412415,30283.76,False,120
1048,4835,Health & Fitness,2023-11-19 14:51:28.412415,29905.89,False,67
1062,6924,Utilities,2024-06-03 14:51:28.412415,10268.39,False,264
1006,8685,Food & Dining,2024-04-25 14:51:28.412415,451.59,False,225
1025,1272,Uncategorized,2024-09-11 14:51:28.412415,25851.29,True,30364
1010,4360,Auto & Transport,2023-12-15 14:51:28.412415,5190.75,False,93
1030,5549,Utilities,2023-12-29 14:51:28.412415,16781.4,False,107
1018,4673,Food & Dining,2024-05-07 14:51:28.412415,25773.43,False,237
1099,7513,Education,2024-08-21 14:51:28.412415,8952.06,False,343
1030,6711,Utilities,2024-04-26 14:51:28.412415,48087.57,False,226
1049,9434,Health & Fitness,2024-03-13 14:51:28.412415,6874.98,False,182
1064,1489,Food & Dining,2024-07-03 14:51:28.412415,14396.83,False,294
1010,3838,Auto & Transport,2024-04-10 14:51:28.412415,49168.38,False,210
1076,2297,Food & Dining,2024-07-05 14:51:28.412415,28845.55,False,296
1038,1892,Health & Fitness,2024-08-13 14:51:28.412415,40185.27,False,335
1014,3239,Utilities,2024-02-19 14:51:28.412415,16547.6,False,159
1076,9435,Auto & Transport,2024-01-24 14:51:28.412415,15952.11,False,133
1027,2162,Food & Dining,2024-04-02 14:51:28.412415,3730.66,False,202
1079,2369,Uncategorized,2023-11-22 14:51:28.412415,21958.36,True,30070
1048,6955,Taxes,2024-01-01 14:51:28.412415,28319.46,False,110
1001,8635,Auto & Transport,2024-02-19 14:51:28.412415,34286.11,False,159
1035,4932,Entertainment,2024-04-29 14:51:28.412415,14121.36,False,229
1095,8535,Entertainment,2024-05-29 14:51:28.412415,9352.36,False,259
1097,1884,Uncategorized,2024-01-09 14:51:28.412415,44198.46,True,30118
1021,9793,Utilities,2023-10-04 14:51:28.412415,48797.98,False,21
1026,5828,Food & Dining,2024-05-03 14:51:28.412415,45882.45,False,233
1086,6511,Food & Dining,2023-09-21 14:51:28.412415,39451.22,False,8
1003,2991,Education,2023-11-22 14:51:28.412415,37836.62,False,70
1028,2214,Pets,2023-09-23 14:51:28.412415,9393.83,False,10
1057,3195,Education,2024-02-17 14:51:28.412415,47360.16,False,157
1032,121,Uncategorized,2023-10-10 14:51:28.412415,42946.27,True,30027
1033,9117,Uncategorized,2024-02-18 14:51:28.412415,44509.09,True,30158
1013,7039,Health & Fitness,2024-07-07 14:51:28.412415,43367.43,False,298
1070,3545,Taxes,2023-11-08 14:51:28.412415,36850.93,False,56
1072,9155,Pets,2024-04-19 14:51:28.412415,20031.43,False,219
1058,8926,Health & Fitness,2023-12-22 14:51:28.412415,44481.38,False,100
1029,5335,Utilities,2024-05-06 14:51:28.412415,23183.99,False,236
1093,1342,Pets,2024-04-22 14:51:28.412415,28548.88,False,222
1086,6477,Entertainment,2024-06-02 14:51:28.412415,11149.3,False,263
1034,1380,Pets,2024-01-11 14:51:28.412415,45543.76,False,120
1035,6874,Pets,2023-11-16 14:51:28.412415,29089.29,False,64
1025,3332,Education,2023-10-08 14:51:28.412415,25711.77,False,25
1001,9086,Uncategorized,2024-03-28 14:51:28.412415,43308.41,True,30197
1016,7201,Pets,2023-10-14 14:51:28.412415,32812.41,False,31
1026,8434,Education,2023-11-19 14:51:28.412415,27763.98,False,67
1079,9780,Taxes,2023-12-02 14:51:28.412415,47983.13,False,80
1058,4820,Taxes,2023-11-24 14:51:28.412415,40577.65,False,72
1067,9060,Travel,2024-05-01 14:51:28.412415,11297.88,True,30231
1090,7013,Entertainment,2023-12-29 14:51:28.412415,48037.81,False,107
1054,7726,Uncategorized,2023-12-30 14:51:28.412415,29258.26,True,30108
1084,2486,Pets,2024-02-28 14:51:28.412415,46920.3,False,168
1052,4794,Food & Dining,2024-08-28 14:51:28.412415,34370.77,False,350
1014,1168,Travel,2024-01-03 14:51:28.412415,24738.84,True,30112
1023,8542,Utilities,2024-06-04 14:51:28.412415,15834.77,False,265
1008,657,Food & Dining,2024-08-09 14:51:28.412415,31514.2,False,331
1015,4222,Education,2024-03-12 14:51:28.412415,36648.48,False,181
1033,4795,Education,2024-05-03 14:51:28.412415,22527.7,False,233
1078,8655,Uncategorized,2023-12-19 14:51:28.412415,41177.64,True,30097
1071,7939,Education,2023-10-14 14:51:28.412415,45556.64,False,31
1046,6138,Food & Dining,2024-02-18 14:51:28.412415,17744.21,False,158
1027,4918,Health & Fitness,2024-06-04 14:51:28.412415,36444.19,False,265
1094,530,Education,2024-04-30 14:51:28.412415,12453.84,False,230
1001,9310,Auto & Transport,2024-08-08 14:51:28.412415,35580.62,False,330
1095,4332,Education,2024-08-07 14:51:28.412415,9782.39,False,329
1073,1269,Auto & Transport,2023-11-06 14:51:28.412415,35865.42,False,54
1056,6791,Pets,2024-05-25 14:51:28.412415,45367.56,False,255
1072,1092,Taxes,2024-06-21 14:51:28.412415,9065.65,False,282
1078,3727,Health & Fitness,2024-01-29 14:51:28.412415,29130.09,False,138
1026,7296,Entertainment,2024-04-21 14:51:28.412415,8885.63,False,221
1036,9570,Utilities,2024-02-13 14:51:28.412415,21332.9,False,153
1099,764,Health & Fitness,2024-01-09 14:51:28.412415,21555.32,False,118
1035,6205,Entertainment,2024-02-20 14:51:28.412415,11647.88,False,160
1009,6822,Education,2024-03-08 14:51:28.412415,18267.3,False,177
1038,9900,Entertainment,2024-04-13 14:51:28.412415,44223.23,False,213
1061,1640,Uncategorized,2024-01-03 14:51:28.412415,43562.7,True,30112
1002,843,Education,2024-01-30 14:51:28.412415,48954.25,False,139
1046,5064,Uncategorized,2024-02-15 14:51:28.412415,43305.77,True,30155
1001,6310,Food & Dining,2024-01-22 14:51:28.412415,30016.93,False,131
1066,335,Education,2024-09-06 14:51:28.412415,26743.9,False,359
1077,4497,Auto & Transport,2024-01-06 14:51:28.412415,3207.89,False,115
1086,1416,Taxes,2024-07-20 14:51:28.412415,29143.58,False,311
1000,3396,Auto & Transport,2023-12-04 14:51:28.412415,24370.56,False,82
1062,5285,Travel,2023-11-13 14:51:28.412415,11117.82,False,61
1069,3203,Travel,2024-09-09 14:51:28.412415,18147.13,False,362
1080,4356,Utilities,2023-10-29 14:51:28.412415,6067.21,False,46
1057,8504,Entertainment,2024-02-20 14:51:28.412415,6010.71,False,160
1053,9577,Taxes,2024-08-16 14:51:28.412415,26114.27,False,338
1004,7275,Education,2024-09-11 14:51:28.412415,42084.5,False,364
1024,7054,Taxes,2023-10-03 14:51:28.412415,25359.59,False,20
1040,7650,Education,2023-10-11 14:51:28.412415,6323.27,False,28
1009,5907,Entertainment,2024-05-05 14:51:28.412415,26015.84,False,235
1011,3289,Pets,2024-05-08 14:51:28.412415,17553.81,False,238
1057,7747,Entertainment,2023-10-03 14:51:28.412415,35725.05,False,20
1011,5244,Health & Fitness,2024-01-31 14:51:28.412415,49031.51,False,140
1024,9961,Uncategorized,2024-06-18 14:51:28.412415,11016.18,True,30279
1061,1025,Auto & Transport,2024-01-29 14:51:28.412415,6518.25,False,138
1090,8267,Travel,2024-03-18 14:51:28.412415,12354.39,False,187
1044,8242,Entertainment,2024-01-17 14:51:28.412415,44444.91,False,126
1093,5640,Education,2024-06-19 14:51:28.412415,6260.13,False,280
1051,2926,Taxes,2024-08-06 14:51:28.412415,7252.16,True,30328
1098,5812,Travel,2024-02-22 14:51:28.412415,37457.43,False,162
1048,7185,Education,2024-03-04 14:51:28.412415,38480.32,False,173
1048,3598,Education,2024-01-15 14:51:28.412415,18376.6,False,124
1065,4391,Uncategorized,2023-10-11 14:51:28.412415,22286.29,True,30028
1007,4393,Uncategorized,2023-12-13 14:51:28.412415,38683.49,True,30091
1074,2593,Utilities,2023-10-03 14:51:28.412415,8673.1,False,20
1027,9706,Utilities,2023-11-15 14:51:28.412415,27991.69,False,63
1029,3023,Education,2023-10-06 14:51:28.412415,22348.78,False,23
1048,5343,Education,2024-07-18 14:51:28.412415,24329.71,False,309
1011,9891,Health & Fitness,2023-12-05 14:51:28.412415,23833.72,False,83
1033,2690,Entertainment,2023-12-21 14:51:28.412415,36561.71,False,99
1056,1271,Travel,2024-04-13 14:51:28.412415,43679.71,False,213
1084,5671,Education,2024-06-12 14:51:28.412415,47497.13,False,273
1031,2871,Pets,2024-02-08 14:51:28.412415,40180.6,False,148
1021,4475,Pets,2024-04-07 14:51:28.412415,8941.67,False,207
1062,115,Health & Fitness,2024-04-19 14:51:28.412415,49504.36,False,219
1076,6186,Utilities,2024-03-01 14:51:28.412415,48994.55,False,170
1065,5784,Utilities,2024-03-16 14:51:28.412415,11228.51,False,185
1048,4630,Uncategorized,2024-06-01 14:51:28.412415,9699.01,True,30262
1018,3025,Utilities,2024-01-14 14:51:28.412415,17572.74,False,123
1077,9788,Food & Dining,2024-04-27 14:51:28.412415,8339.59,False,227
1097,9829,Health & Fitness,2023-09-29 14:51:28.412415,15295.96,False,16
1066,3508,Utilities,2024-06-18 14:51:28.412415,35815.4,False,279
1077,7781,Auto & Transport,2024-08-25 14:51:28.412415,35265.45,False,347
1086,2532,Travel,2023-10-02 14:51:28.412415,34411.4,True,30019
1027,2706,Auto & Transport,2023-11-08 14:51:28.412415,6901.55,False,56
1066,3552,Education,2024-06-30 14:51:28.412415,35835.5,False,291
1013,9473,Entertainment,2024-08-25 14:51:28.412415,30281.22,False,347
1057,8868,Taxes,2023-12-05 14:51:28.412415,6645.92,False,83
1069,3873,Food & Dining,2023-10-18 14:51:28.412415,6289.85,False,35
1054,5347,Entertainment,2024-02-28 14:51:28.412415,19928.17,False,168
1024,9320,Health & Fitness,2024-05-29 14:51:28.412415,46658.07,False,259
1076,4052,Education,2024-03-14 14:51:28.412415,45020.58,False,183
1078,1877,Food & Dining,2024-03-15 14:51:28.412415,17319.24,False,184
1061,3435,Taxes,2024-05-09 14:51:28.412415,18278.66,False,239
1093,4396,Pets,2023-11-22 14:51:28.412415,19463.17,False,70
1030,9964,Entertainment,2023-10-28 14:51:28.412415,38680.6,False,45
1012,169,Auto & Transport,2023-11-14 14:51:28.412415,30071.33,False,62
1002,9088,Taxes,2024-01-08 14:51:28.412415,39902.12,True,30117
1029,4018,Uncategorized,2024-03-02 14:51:28.412415,4181.38,True,30171
1058,5699,Taxes,2023-12-17 14:51:28.412415,3504.91,False,95
1057,8226,Taxes,2024-06-30 14:51:28.412415,34605.75,False,291
1008,1732,Entertainment,2024-06-02 14:51:28.412415,27653.66,False,263
1003,9650,Health & Fitness,2023-11-01 14:51:28.412415,14115.16,False,49
1049,1362,Auto & Transport,2024-09-08 14:51:28.412415,49288.68,False,361
1056,4316,Food & Dining,2023-12-31 14:51:28.412415,41773.43,False,109
1029,6647,Entertainment,2024-07-20 14:51:28.412415,43808.59,False,311
